num,data,1,3,5,7,9,11,13,15,17,19,21,23,25,qtd,soma,media
948, 23/08/13,1,.,5,.,9,11,13,.,17,19,21,.,.,8,96, 12.00
949, 26/08/13,1,.,.,7,9,11,13,15,17,.,21,23,.,9,117, 13.00
950, 28/08/13,.,.,5,7,9,.,13,.,17,19,21,.,25,8,116, 14.50
951, 30/08/13,.,3,.,7,9,.,13,15,17,19,21,23,25,10,152, 15.20
952, 07/09/13,1,3,.,.,.,11,.,.,17,19,21,23,25,8,120, 15.00
953, 09/09/13,1,.,5,7,9,.,13,15,.,.,21,.,.,7,71, 10.14
954, 11/09/13,.,3,5,.,.,11,13,.,.,.,.,23,25,6,80, 13.33
955, 13/09/13,1,.,5,7,9,11,13,.,.,.,21,.,.,7,67, 9.57
956, 16/09/13,.,3,5,.,.,11,13,.,17,19,21,.,.,7,89, 12.71
957, 18/09/13,1,3,5,7,.,.,13,15,.,.,21,23,25,9,113, 12.56
958, 20/09/13,1,.,5,.,9,.,13,.,17,19,21,.,.,7,85, 12.14
959, 23/09/13,.,.,5,.,9,11,.,.,.,19,21,23,25,7,113, 16.14
960, 25/09/13,1,3,.,7,.,.,.,.,17,.,21,.,.,5,49, 9.80
961, 27/09/13,1,3,5,7,9,11,.,15,.,.,21,.,25,9,97, 10.78
962, 30/09/13,1,.,.,.,9,11,13,15,17,.,21,23,25,9,135, 15.00
963, 02/10/13,.,3,.,7,9,11,.,15,17,19,.,23,.,8,104, 13.00
964, 04/10/13,1,3,.,7,9,11,.,15,17,19,21,23,.,10,126, 12.60
965, 07/10/13,.,3,.,.,9,11,13,15,.,19,21,.,.,7,91, 13.00
966, 09/10/13,.,3,5,7,.,11,.,.,17,19,21,.,25,8,108, 13.50
967, 11/10/13,.,3,.,.,9,11,.,.,17,.,21,23,25,7,109, 15.57
968, 14/10/13,.,3,5,7,9,11,13,.,.,19,21,.,25,9,113, 12.56
969, 16/10/13,1,3,5,.,9,11,.,.,17,19,.,.,.,7,65, 9.29
970, 18/10/13,1,3,.,.,9,.,.,15,17,19,21,23,.,8,108, 13.50
971, 21/10/13,.,3,5,7,9,11,.,.,.,.,21,23,25,8,104, 13.00
972, 23/10/13,1,3,.,.,.,11,13,15,.,.,21,23,25,8,112, 14.00
973, 25/10/13,1,3,5,.,.,11,.,15,.,.,21,.,25,7,81, 11.57
974, 28/10/13,1,.,.,7,9,.,.,15,17,19,21,.,.,7,89, 12.71
975, 30/10/13,1,.,.,7,.,11,13,.,17,19,.,.,.,6,68, 11.33
976, 01/11/13,1,3,.,7,.,11,13,.,.,19,21,23,25,9,123, 13.67
977, 04/11/13,1,.,.,7,.,11,13,.,17,.,.,23,.,6,72, 12.00
978, 06/11/13,.,3,5,7,9,11,13,15,.,.,.,.,25,8,88, 11.00
979, 08/11/13,.,.,5,7,9,.,.,.,.,19,21,23,25,7,109, 15.57
980, 11/11/13,1,.,.,7,9,11,13,.,17,.,21,.,.,7,79, 11.29
981, 13/11/13,1,3,.,.,9,.,.,.,.,19,21,.,25,6,78, 13.00
982, 16/11/13,1,3,5,7,9,.,13,.,17,.,21,23,.,9,99, 11.00
983, 18/11/13,.,.,5,7,.,11,.,15,.,19,21,.,25,7,103, 14.71
984, 20/11/13,.,.,.,.,9,11,13,15,.,.,21,23,25,7,117, 16.71
985, 22/11/13,.,3,.,7,9,.,13,.,17,.,21,23,25,8,118, 14.75
986, 25/11/13,1,.,5,7,.,11,13,15,.,.,21,23,.,8,96, 12.00
987, 27/11/13,.,.,5,7,9,11,13,15,.,19,.,23,.,8,102, 12.75
988, 29/11/13,1,3,5,7,9,11,13,15,17,19,.,.,25,11,125, 11.36
989, 02/12/13,.,3,.,.,9,.,13,15,17,19,.,23,.,7,99, 14.14
990, 04/12/13,1,.,5,7,.,11,13,15,.,19,.,.,.,7,71, 10.14
991, 06/12/13,1,.,5,7,9,.,.,15,17,.,21,.,25,8,100, 12.50
992, 09/12/13,1,3,5,7,9,11,13,15,17,19,.,.,.,10,100, 10.00
993, 11/12/13,.,.,5,7,9,.,.,.,17,.,21,23,25,7,107, 15.29
994, 13/12/13,.,3,5,7,9,11,13,15,.,.,.,23,25,9,111, 12.33
995, 16/12/13,1,3,.,7,9,.,13,.,17,.,.,23,.,7,73, 10.43
996, 18/12/13,.,3,.,7,9,.,13,.,17,.,21,23,25,8,118, 14.75
997, 20/12/13,.,.,5,7,9,.,.,15,17,19,.,23,.,7,95, 13.57
998, 23/12/13,1,3,5,.,9,11,.,.,17,19,21,23,.,9,109, 12.11
999, 27/12/13,1,.,5,7,.,.,13,15,.,.,21,.,.,6,62, 10.33
1000, 30/12/13,.,3,.,.,.,11,13,15,17,19,.,.,.,6,78, 13.00
1001, 03/01/14,.,.,5,7,.,11,13,.,17,19,21,23,25,9,141, 15.67
1002, 06/01/14,.,3,.,.,.,.,13,15,17,.,21,.,.,5,69, 13.80
1003, 09/01/14,1,3,.,.,.,.,.,.,17,19,21,23,25,7,109, 15.57
1004, 10/01/14,1,3,.,.,.,.,.,15,.,19,21,.,25,6,84, 14.00
1005, 13/01/14,1,.,5,7,9,.,.,15,.,19,21,.,.,7,77, 11.00
1006, 15/01/14,1,3,5,7,9,.,13,15,.,.,.,23,.,8,76, 9.50
1007, 17/01/14,1,3,.,7,9,11,.,.,.,.,.,23,25,7,79, 11.29
1008, 20/01/14,1,3,.,7,9,.,13,.,17,19,21,.,.,8,90, 11.25
1009, 22/01/14,.,.,.,.,9,11,.,15,17,19,.,.,.,5,71, 14.20
1010, 24/01/14,1,.,.,.,.,11,13,15,.,19,21,23,.,7,103, 14.71
1011, 27/01/14,1,3,5,7,9,.,13,15,17,19,.,23,25,11,137, 12.45
1012, 29/01/14,1,.,.,7,9,11,.,15,17,.,21,.,25,8,106, 13.25
1013, 31/01/14,1,3,5,7,.,11,13,.,17,19,21,23,.,10,120, 12.00
1014, 03/02/14,1,.,.,.,9,.,13,.,17,.,.,23,25,6,88, 14.67
1015, 05/02/14,1,3,5,7,.,.,13,15,17,.,21,23,.,9,105, 11.67
1016, 07/02/14,1,3,5,.,.,11,.,15,.,19,21,23,25,9,123, 13.67
1017, 10/02/14,1,3,.,.,9,11,.,15,17,19,21,23,.,9,119, 13.22
1018, 12/02/14,.,.,5,7,.,11,.,.,17,19,.,.,.,5,59, 11.80
1019, 14/02/14,1,3,5,7,.,.,.,.,17,.,21,23,.,7,77, 11.00
1020, 17/02/14,.,3,5,7,9,11,13,15,.,19,21,.,.,9,103, 11.44
1021, 19/02/14,1,.,5,.,9,.,13,15,.,19,21,23,.,8,106, 13.25
1022, 21/02/14,1,3,5,7,9,.,.,.,.,.,21,.,25,7,71, 10.14
1023, 24/02/14,1,3,.,7,9,11,13,.,.,.,21,23,.,8,88, 11.00
1024, 26/02/14,1,.,.,7,9,11,13,.,17,.,21,23,.,8,102, 12.75
1025, 28/02/14,1,.,.,7,9,11,13,15,17,19,.,23,25,10,140, 14.00
1026, 05/03/14,1,.,5,7,.,11,.,15,.,19,21,23,.,8,102, 12.75
1027, 07/03/14,1,3,5,.,9,.,.,15,.,19,21,23,25,9,121, 13.44
1028, 10/03/14,.,.,5,7,9,11,.,.,17,19,.,23,25,8,116, 14.50
1029, 12/03/14,1,3,.,.,.,11,13,.,17,19,.,23,25,8,112, 14.00
1030, 14/03/14,1,3,.,.,9,11,.,15,17,19,.,23,.,8,98, 12.25
1031, 17/03/14,1,.,5,.,9,11,.,15,17,19,.,.,.,7,77, 11.00
1032, 19/03/14,1,3,.,.,.,11,13,.,17,.,.,23,.,6,68, 11.33
1033, 21/03/14,.,3,.,7,.,.,13,.,17,.,21,23,.,6,84, 14.00
1034, 24/03/14,.,3,.,.,.,.,13,.,17,19,21,23,.,6,96, 16.00
1035, 26/03/14,.,.,.,7,9,.,13,15,.,19,21,23,25,8,132, 16.50
1036, 28/03/14,.,.,5,7,9,11,.,.,17,19,21,.,.,7,89, 12.71
1037, 31/03/14,1,.,5,.,9,11,.,15,17,.,21,23,25,9,127, 14.11
1038, 02/04/14,.,.,.,7,9,.,13,.,17,19,21,.,25,7,111, 15.86
1039, 04/04/14,1,3,.,.,9,.,13,15,.,19,21,.,.,7,81, 11.57
1040, 07/04/14,1,.,.,.,9,.,13,.,.,.,21,23,25,6,92, 15.33
1041, 09/04/14,1,3,5,7,.,.,13,15,17,19,21,23,25,11,149, 13.55
1042, 11/04/14,1,3,.,7,9,11,.,15,.,19,21,.,.,8,86, 10.75
1043, 14/04/14,1,.,.,7,9,11,.,.,17,19,.,.,25,7,89, 12.71
1044, 16/04/14,.,.,5,7,.,11,.,15,17,.,.,23,25,7,103, 14.71
1045, 19/04/14,.,3,5,.,9,11,.,15,17,.,21,23,25,9,129, 14.33
1046, 23/04/14,.,3,5,7,.,11,13,.,.,.,21,23,25,8,108, 13.50
1047, 25/04/14,.,.,.,7,9,11,.,15,17,.,21,.,25,7,105, 15.00
1048, 28/04/14,1,3,5,7,9,.,.,15,17,.,21,.,25,9,103, 11.44
1049, 30/04/14,.,.,5,.,9,.,.,.,17,19,21,23,25,7,119, 17.00
1050, 02/05/14,1,.,.,7,.,.,13,15,17,19,21,.,25,8,118, 14.75
1051, 05/05/14,.,3,.,7,.,11,13,.,.,.,21,23,25,7,103, 14.71
1052, 07/05/14,1,3,5,.,.,11,.,.,17,.,21,23,.,7,81, 11.57
1053, 09/05/14,1,3,.,.,.,11,13,15,17,.,.,23,.,7,83, 11.86
1054, 12/05/14,.,3,5,.,9,.,13,15,17,.,.,.,25,7,87, 12.43
1055, 14/05/14,1,3,.,7,9,.,13,.,.,.,.,23,25,7,81, 11.57
1056, 16/05/14,.,.,5,.,9,11,.,15,.,19,21,23,.,7,103, 14.71
1057, 19/05/14,1,.,.,7,9,11,13,.,.,19,21,23,25,9,129, 14.33
1058, 21/05/14,.,.,5,7,9,.,13,.,17,.,21,.,25,7,97, 13.86
1059, 23/05/14,1,3,5,7,.,11,.,15,.,19,21,.,.,8,82, 10.25
1060, 26/05/14,1,.,5,7,.,.,13,15,17,.,21,23,.,8,102, 12.75
1061, 28/05/14,.,3,5,7,9,.,.,15,.,19,21,23,.,8,102, 12.75
1062, 30/05/14,.,3,5,7,9,11,13,15,17,19,.,23,25,11,147, 13.36
1063, 02/06/14,.,.,5,7,.,.,13,15,.,.,21,.,25,6,86, 14.33
1064, 04/06/14,.,3,.,7,9,11,.,15,.,19,21,.,25,8,110, 13.75
1065, 06/06/14,.,3,5,.,.,.,.,15,17,19,21,.,25,7,105, 15.00
1066, 09/06/14,.,.,5,.,.,11,.,.,17,19,21,23,.,6,96, 16.00
1067, 11/06/14,1,3,5,7,.,11,13,15,17,.,21,.,25,10,118, 11.80
1068, 13/06/14,.,.,.,7,.,11,13,15,17,.,21,.,.,6,84, 14.00
1069, 16/06/14,1,3,.,.,.,11,13,15,17,.,.,23,25,8,108, 13.50
1070, 18/06/14,.,.,.,.,9,11,13,.,.,19,21,23,25,7,121, 17.29
1071, 20/06/14,.,3,5,.,.,11,13,.,17,.,21,.,.,6,70, 11.67
1072, 23/06/14,1,3,5,7,9,.,13,15,17,.,.,23,25,10,118, 11.80
1073, 25/06/14,1,3,5,7,.,.,13,.,17,19,21,23,.,9,109, 12.11
1074, 27/06/14,1,.,.,7,9,11,13,.,17,.,21,23,25,9,127, 14.11
1075, 30/06/14,1,.,.,.,9,.,.,15,17,.,21,23,25,7,111, 15.86
1076, 02/07/14,.,.,.,.,9,11,13,15,17,.,21,.,25,7,111, 15.86
1077, 04/07/14,1,.,5,7,.,.,13,15,.,19,21,.,.,7,81, 11.57
1078, 07/07/14,.,.,5,7,9,11,13,.,17,.,21,23,25,9,131, 14.56
1079, 09/07/14,.,.,5,7,.,11,13,15,17,19,21,.,.,8,108, 13.50
1080, 11/07/14,.,3,5,.,.,11,.,15,17,.,21,23,25,8,120, 15.00
1081, 14/07/14,1,.,5,7,.,.,13,15,.,19,21,23,.,8,104, 13.00
1082, 16/07/14,.,3,.,7,9,11,13,15,17,19,21,23,.,10,138, 13.80
1083, 18/07/14,1,3,.,.,.,11,13,.,17,.,21,23,.,7,89, 12.71
1084, 21/07/14,1,3,5,7,9,.,13,.,17,.,21,.,25,9,101, 11.22
1085, 23/07/14,.,3,.,7,9,.,.,.,.,19,21,23,25,7,107, 15.29
1086, 25/07/14,.,.,5,7,.,.,13,15,17,19,21,23,.,8,120, 15.00
1087, 28/07/14,.,3,.,.,9,.,13,.,17,19,21,23,.,7,105, 15.00
1088, 30/07/14,1,3,5,7,9,.,13,.,.,19,.,23,.,8,80, 10.00
1089, 01/08/14,.,3,.,.,.,.,13,15,.,19,21,23,.,6,94, 15.67
1090, 04/08/14,.,3,5,.,9,11,13,15,17,.,21,.,.,8,94, 11.75
1091, 06/08/14,.,.,5,7,9,.,13,.,.,.,.,23,25,6,82, 13.67
1092, 08/08/14,.,.,5,.,9,11,13,15,.,19,.,.,25,7,97, 13.86
1093, 11/08/14,1,.,5,.,9,11,13,.,.,.,21,23,25,8,108, 13.50
1094, 13/08/14,1,3,5,.,9,.,.,.,.,19,.,.,25,6,62, 10.33
1095, 15/08/14,.,3,5,7,9,.,.,15,17,.,21,23,25,9,125, 13.89
1096, 18/08/14,1,.,.,7,.,.,13,15,.,.,21,23,25,7,105, 15.00
1097, 20/08/14,.,.,5,.,9,.,.,15,.,19,.,23,25,6,96, 16.00
1098, 22/08/14,.,3,5,7,.,11,.,15,.,.,.,23,25,7,89, 12.71
1099, 25/08/14,.,3,.,7,.,11,13,.,.,.,21,23,25,7,103, 14.71
1100, 27/08/14,.,.,5,7,9,11,.,15,.,19,.,23,.,7,89, 12.71
1101, 29/08/14,1,3,.,.,9,11,13,15,17,19,.,23,25,10,136, 13.60
1102, 07/09/14,.,3,5,.,.,.,.,15,.,19,21,23,.,6,86, 14.33
1103, 08/09/14,.,.,5,7,9,11,.,.,.,.,21,.,25,6,78, 13.00
1104, 10/09/14,.,.,5,.,9,11,13,15,.,19,21,23,.,8,116, 14.50
1105, 12/09/14,1,.,.,7,9,11,13,15,17,.,.,23,25,9,121, 13.44
1106, 15/09/14,.,3,.,.,9,11,13,15,.,19,21,23,.,8,114, 14.25
1107, 17/09/14,1,.,.,.,9,11,.,.,.,19,21,.,.,5,61, 12.20
1108, 19/09/14,1,.,5,7,9,.,13,.,17,.,21,.,25,8,98, 12.25
1109, 22/09/14,1,.,5,7,9,11,.,.,17,19,21,.,25,9,115, 12.78
1110, 24/09/14,1,3,.,.,9,.,.,15,17,19,.,.,25,7,89, 12.71
1111, 26/09/14,.,3,.,.,9,11,13,15,.,.,.,23,25,7,99, 14.14
1112, 29/09/14,1,3,.,7,.,.,13,15,17,.,.,.,.,6,56, 9.33
1113, 01/10/14,1,3,.,7,9,.,13,15,17,19,.,.,25,9,109, 12.11
1114, 03/10/14,1,3,5,.,.,11,.,15,.,19,.,.,.,6,54, 9.00
1115, 06/10/14,.,3,.,7,9,11,.,.,17,.,.,23,25,7,95, 13.57
1116, 08/10/14,1,3,5,.,9,.,.,15,17,.,21,.,25,8,96, 12.00
1117, 10/10/14,1,3,5,7,.,11,13,15,.,19,21,23,.,10,118, 11.80
1118, 13/10/14,1,.,5,.,.,11,13,15,.,.,21,23,25,8,114, 14.25
1119, 15/10/14,1,3,5,7,.,.,.,15,17,.,.,23,.,7,71, 10.14
1120, 17/10/14,.,.,5,.,9,.,13,.,17,19,.,.,.,5,63, 12.60
1121, 20/10/14,1,.,5,.,9,11,.,.,17,.,.,23,25,7,91, 13.00
1122, 22/10/14,.,3,.,7,.,11,13,.,.,19,21,23,25,8,122, 15.25
1123, 24/10/14,.,.,.,7,.,11,13,15,17,19,.,23,.,7,105, 15.00
1124, 27/10/14,1,3,5,.,.,.,13,15,.,19,21,.,25,8,102, 12.75
1125, 29/10/14,1,3,.,.,9,11,13,15,17,.,21,.,25,9,115, 12.78
1126, 31/10/14,.,3,5,7,.,.,13,.,17,19,.,23,25,8,112, 14.00
1127, 03/11/14,1,3,.,.,9,11,13,15,17,.,.,23,.,8,92, 11.50
1128, 05/11/14,1,3,.,7,.,11,.,.,17,.,.,.,25,6,64, 10.67
1129, 07/11/14,.,3,5,7,.,.,13,.,17,19,21,23,.,8,108, 13.50
1130, 10/11/14,1,.,5,.,.,11,13,15,17,.,.,.,25,7,87, 12.43
1131, 12/11/14,.,3,.,.,.,.,.,15,17,19,21,.,25,6,100, 16.67
1132, 14/11/14,1,.,.,7,9,11,13,.,17,.,21,23,.,8,102, 12.75
1133, 17/11/14,.,.,5,7,9,.,13,.,.,.,.,.,25,5,59, 11.80
1134, 19/11/14,1,.,.,.,.,11,13,15,17,.,.,23,25,7,105, 15.00
1135, 21/11/14,.,3,5,.,9,.,.,15,17,19,.,23,25,8,116, 14.50
1136, 24/11/14,1,.,5,7,9,11,.,15,17,19,21,.,.,9,105, 11.67
1137, 26/11/14,.,.,5,7,9,11,.,15,.,19,21,23,25,9,135, 15.00
1138, 28/11/14,1,3,5,7,.,11,13,15,.,.,21,.,.,8,76, 9.50
1139, 01/12/14,1,3,.,.,.,11,13,15,17,19,21,.,25,9,125, 13.89
1140, 03/12/14,.,3,5,7,.,.,.,15,.,19,21,23,25,8,118, 14.75
1141, 05/12/14,.,.,5,.,9,11,13,15,17,.,.,23,25,8,118, 14.75
1142, 08/12/14,.,.,.,7,9,.,13,15,.,19,.,23,.,6,86, 14.33
1143, 10/12/14,1,3,.,.,.,11,13,.,17,.,.,23,25,7,93, 13.29
1144, 12/12/14,.,3,.,7,.,.,13,.,17,19,.,23,25,7,107, 15.29
1145, 15/12/14,.,3,5,.,9,11,13,15,17,.,.,23,.,8,96, 12.00
1146, 17/12/14,.,3,5,7,.,11,13,15,17,19,21,.,25,10,136, 13.60
1147, 19/12/14,1,.,.,7,9,11,.,15,.,19,.,.,25,7,87, 12.43
1148, 22/12/14,1,3,5,.,9,.,13,.,17,19,.,.,.,7,67, 9.57
1149, 24/12/14,1,3,.,7,.,.,.,15,17,19,21,23,.,8,106, 13.25
1150, 26/12/14,.,.,5,7,9,11,13,15,17,.,.,23,.,8,100, 12.50
1151, 29/12/14,1,3,.,7,9,11,.,15,.,.,21,.,25,8,92, 11.50
1152, 31/12/14,.,3,5,7,9,.,.,.,.,19,21,.,25,7,89, 12.71
1153, 02/01/15,1,3,5,.,9,.,13,15,.,19,.,.,25,8,90, 11.25
1154, 05/01/15,1,3,5,.,.,11,13,15,17,19,21,23,25,11,153, 13.91
1155, 07/01/15,1,3,.,.,9,.,13,15,.,19,.,.,25,7,85, 12.14
1156, 09/01/15,1,3,.,7,.,11,13,15,17,.,21,.,25,9,113, 12.56
1157, 12/01/15,.,.,5,7,.,11,13,15,.,.,21,.,.,6,72, 12.00
1158, 14/01/15,.,3,5,7,.,.,13,15,17,19,.,.,25,8,104, 13.00
1159, 16/01/15,1,3,.,.,9,.,.,15,17,.,.,23,25,7,93, 13.29
1160, 19/01/15,.,.,5,7,.,11,.,15,17,.,21,.,25,7,101, 14.43
1161, 21/01/15,1,.,5,.,.,11,.,15,17,19,.,.,25,7,93, 13.29
1162, 23/01/15,1,3,.,7,9,11,13,15,.,19,21,23,25,11,147, 13.36
1163, 26/01/15,.,.,.,7,9,11,13,.,17,19,21,23,.,8,120, 15.00
1164, 28/01/15,.,3,5,.,.,11,13,15,17,.,21,23,25,9,133, 14.78
1165, 30/01/15,1,3,5,.,9,.,.,15,17,19,21,.,25,9,115, 12.78
1166, 02/02/15,.,.,5,.,9,.,.,15,17,19,21,.,.,6,86, 14.33
1167, 04/02/15,1,.,5,7,9,11,.,15,.,.,21,23,.,8,92, 11.50
1168, 06/02/15,1,3,5,7,9,11,13,.,.,19,.,23,25,10,116, 11.60
1169, 09/02/15,.,3,.,7,9,.,.,15,17,.,21,.,25,7,97, 13.86
1170, 11/02/15,1,.,.,7,.,.,13,15,.,19,21,.,25,7,101, 14.43
1171, 13/02/15,1,.,.,7,.,11,13,15,17,.,21,23,.,8,108, 13.50
1172, 18/02/15,.,.,.,.,9,11,13,.,.,19,.,23,25,6,100, 16.67
1173, 20/02/15,1,.,5,7,9,11,.,.,.,19,21,.,.,7,73, 10.43
1174, 23/02/15,1,3,5,.,9,11,13,15,17,19,.,23,.,10,116, 11.60
1175, 25/02/15,1,3,.,.,.,.,13,15,.,19,21,23,25,8,120, 15.00
1176, 27/02/15,.,3,5,7,.,11,13,15,.,19,.,23,25,9,121, 13.44
1177, 02/03/15,.,3,5,.,9,11,.,.,17,.,.,23,25,7,93, 13.29
1178, 04/03/15,1,.,.,7,9,11,.,.,17,19,21,23,.,8,108, 13.50
1179, 06/03/15,1,3,5,7,9,.,13,15,.,19,21,.,25,10,118, 11.80
1180, 09/03/15,1,.,.,7,9,11,13,15,.,19,.,23,.,8,98, 12.25
1181, 11/03/15,.,3,5,7,9,11,13,.,.,.,21,23,.,8,92, 11.50
1182, 13/03/15,.,3,.,7,.,.,13,.,.,19,21,.,25,6,88, 14.67
1183, 16/03/15,1,3,.,.,9,11,13,15,.,19,.,.,25,8,96, 12.00
1184, 18/03/15,.,.,.,7,.,11,.,.,17,19,21,.,25,6,100, 16.67
1185, 20/03/15,.,3,5,7,9,.,13,.,.,19,21,23,25,9,125, 13.89
1186, 23/03/15,1,.,5,.,9,11,.,15,.,.,.,23,.,6,64, 10.67
1187, 25/03/15,1,.,.,7,.,11,.,.,.,19,21,23,25,7,107, 15.29
1188, 27/03/15,1,.,5,.,.,.,13,.,.,.,.,23,.,4,42, 10.50
1189, 30/03/15,.,3,5,.,9,.,13,15,17,19,21,.,25,9,127, 14.11
1190, 01/04/15,.,3,.,.,9,11,.,15,17,.,21,23,25,8,124, 15.50
1191, 04/04/15,1,3,5,7,.,.,13,.,17,.,.,.,25,7,71, 10.14
1192, 06/04/15,1,3,5,.,9,11,13,15,.,19,21,.,.,9,97, 10.78
1193, 08/04/15,1,.,.,7,9,.,13,15,.,19,.,23,25,8,112, 14.00
1194, 10/04/15,.,.,.,.,9,.,.,15,17,19,.,23,25,6,108, 18.00
1195, 13/04/15,1,.,5,.,9,11,.,15,17,19,.,.,25,8,102, 12.75
1196, 15/04/15,1,.,.,7,9,11,.,.,17,19,.,23,.,7,87, 12.43
1197, 17/04/15,1,.,5,7,.,11,13,.,17,.,.,.,25,7,79, 11.29
1198, 20/04/15,1,3,.,7,9,11,.,15,17,.,21,23,25,10,132, 13.20
1199, 22/04/15,1,3,5,.,.,.,.,15,.,19,21,.,25,7,89, 12.71
1200, 24/04/15,.,3,5,7,.,11,.,15,.,.,.,.,25,6,66, 11.00
1201, 27/04/15,.,.,5,.,9,11,.,.,.,19,21,23,25,7,113, 16.14
1202, 29/04/15,.,3,.,.,.,.,13,.,17,19,.,23,25,6,100, 16.67
1203, 02/05/15,1,3,5,.,.,11,13,15,17,.,.,23,25,9,113, 12.56
1204, 04/05/15,1,.,5,7,9,.,13,15,.,19,21,23,.,9,113, 12.56
1205, 06/05/15,1,3,.,.,9,11,.,.,17,.,21,.,25,7,87, 12.43
1206, 08/05/15,1,3,5,7,.,11,13,15,.,.,21,23,25,10,124, 12.40
1207, 11/05/15,1,3,.,7,9,11,13,15,.,19,21,.,.,9,99, 11.00
1208, 13/05/15,1,3,5,.,.,11,.,15,.,19,.,.,25,7,79, 11.29
1209, 15/05/15,.,3,5,7,9,11,.,15,.,19,.,.,.,7,69, 9.86
1210, 18/05/15,1,.,.,.,.,11,13,15,.,19,21,.,25,7,105, 15.00
1211, 20/05/15,1,3,5,7,.,11,13,15,17,.,.,23,.,9,95, 10.56
1212, 22/05/15,1,3,5,7,9,.,.,15,17,.,.,.,.,7,57, 8.14
1213, 25/05/15,.,3,5,7,9,.,.,.,17,.,.,23,25,7,89, 12.71
1214, 27/05/15,1,3,5,7,9,.,13,.,.,19,21,23,.,9,101, 11.22
1215, 29/05/15,.,3,.,7,9,11,13,15,17,.,21,.,.,8,96, 12.00
1216, 01/06/15,1,3,.,7,.,.,.,15,17,.,21,23,.,7,87, 12.43
1217, 03/06/15,1,3,.,7,9,11,13,.,17,19,.,.,25,9,105, 11.67
1218, 05/06/15,1,3,5,7,9,11,13,.,.,.,21,23,.,9,93, 10.33
1219, 08/06/15,.,3,5,.,9,.,.,.,.,19,.,23,25,6,84, 14.00
1220, 10/06/15,.,3,5,7,9,.,13,.,17,19,.,23,25,9,121, 13.44
1221, 12/06/15,.,3,.,.,9,.,.,15,.,19,21,23,.,6,90, 15.00
1222, 15/06/15,1,3,5,.,9,11,13,15,17,.,.,.,.,8,74, 9.25
1223, 17/06/15,.,.,.,7,9,.,13,.,17,.,21,23,.,6,90, 15.00
1224, 19/06/15,1,.,5,.,9,11,.,15,17,19,.,.,.,7,77, 11.00
1225, 22/06/15,.,3,5,7,.,11,13,15,17,.,21,23,25,10,140, 14.00
1226, 24/06/15,1,3,5,7,.,11,.,15,17,19,21,23,.,10,122, 12.20
1227, 26/06/15,1,.,.,7,9,11,13,.,17,19,21,.,25,9,123, 13.67
1228, 29/06/15,1,3,.,7,9,.,13,.,17,.,.,23,.,7,73, 10.43
1229, 01/07/15,1,3,5,7,.,.,13,.,17,19,.,.,25,8,90, 11.25
1230, 03/07/15,1,3,5,7,.,11,13,.,17,19,21,.,.,9,97, 10.78
1231, 06/07/15,1,3,5,7,.,.,13,15,.,.,21,.,25,8,90, 11.25
1232, 08/07/15,.,3,5,.,9,.,13,15,.,19,21,23,25,9,133, 14.78
1233, 10/07/15,1,.,5,.,9,.,13,15,17,19,.,23,25,9,127, 14.11
1234, 13/07/15,1,.,5,.,9,.,.,.,17,19,21,.,25,7,97, 13.86
1235, 15/07/15,1,3,.,.,9,11,13,15,17,.,.,.,.,7,69, 9.86
1236, 17/07/15,1,3,5,7,9,11,13,.,17,19,.,23,25,11,133, 12.09
1237, 20/07/15,.,3,5,7,9,.,13,.,.,.,21,.,25,7,83, 11.86
1238, 22/07/15,.,3,5,7,9,11,13,15,17,.,21,.,25,10,126, 12.60
1239, 24/07/15,.,.,5,.,9,11,13,15,.,.,.,.,.,5,53, 10.60
1240, 27/07/15,1,3,5,.,9,.,13,.,.,19,.,.,.,6,50, 8.33
1241, 29/07/15,1,.,5,.,9,11,13,15,17,.,.,.,25,8,96, 12.00
1242, 31/07/15,1,.,5,7,.,11,.,15,.,19,21,23,25,9,127, 14.11
1243, 03/08/15,1,.,5,.,.,.,13,15,17,.,.,.,25,6,76, 12.67
1244, 05/08/15,1,3,5,7,9,11,13,.,17,19,21,23,25,12,154, 12.83
1245, 07/08/15,.,3,5,.,9,11,.,15,17,19,21,.,25,9,125, 13.89
1246, 10/08/15,1,.,.,7,9,.,13,.,17,19,.,.,25,7,91, 13.00
1247, 12/08/15,.,3,.,7,9,11,.,15,17,19,.,23,25,9,129, 14.33
1248, 14/08/15,1,3,5,.,.,11,13,15,17,19,.,.,25,9,109, 12.11
1249, 17/08/15,.,3,5,.,9,.,13,15,.,19,.,.,25,7,89, 12.71
1250, 19/08/15,.,3,5,7,9,.,.,15,17,19,.,.,25,8,100, 12.50
1251, 21/08/15,.,.,.,7,9,.,.,15,17,19,21,23,25,8,136, 17.00
1252, 24/08/15,1,3,5,.,9,11,.,15,.,.,21,23,.,8,88, 11.00
1253, 26/08/15,1,3,5,7,.,11,.,15,.,.,.,23,25,8,90, 11.25
1254, 28/08/15,.,3,.,.,9,11,.,15,17,.,21,23,.,7,99, 14.14
1255, 08/09/15,1,.,.,7,9,.,13,.,.,.,21,23,25,7,99, 14.14
1256, 09/09/15,1,.,.,.,.,11,13,15,.,19,.,23,.,6,82, 13.67
1257, 11/09/15,1,.,5,.,.,11,13,.,.,19,.,.,25,6,74, 12.33
1258, 14/09/15,.,3,5,.,9,.,13,.,.,.,21,23,25,7,99, 14.14
