num,data,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,qtd,soma,media
611, 21/02/11,1,.,.,.,.,.,7,.,.,10,11,12,.,.,15,.,17,.,.,.,.,22,.,24,25,10,144, 14.40
612, 24/02/11,.,.,.,4,5,.,.,8,.,.,11,12,.,14,.,.,.,.,.,20,21,22,.,24,.,10,141, 14.10
613, 28/02/11,1,.,3,4,.,.,.,8,9,.,.,.,.,.,15,.,.,18,19,.,21,.,.,24,.,10,122, 12.20
614, 03/03/11,.,2,3,4,.,.,.,8,.,10,.,.,.,14,15,.,.,.,.,.,21,.,.,24,25,10,126, 12.60
615, 05/03/11,.,.,3,.,5,6,.,.,9,10,.,.,13,14,15,16,.,18,.,.,.,.,.,.,.,10,109, 10.90
616, 10/03/11,.,.,3,4,5,.,7,8,.,.,11,.,13,14,.,.,.,.,.,20,.,.,23,.,.,10,108, 10.80
617, 14/03/11,.,.,.,.,.,6,.,8,9,.,11,12,13,.,.,.,17,18,.,20,.,.,23,.,.,10,137, 13.70
618, 17/03/11,.,.,3,.,.,.,.,8,.,10,11,.,.,14,15,16,.,18,.,.,.,.,23,.,25,10,143, 14.30
619, 21/03/11,.,2,.,.,5,6,.,.,.,10,11,12,.,.,15,16,.,.,.,.,.,22,.,24,.,10,123, 12.30
620, 24/03/11,.,2,3,4,.,.,.,8,9,.,.,.,13,.,.,.,17,.,.,.,.,.,23,24,25,10,128, 12.80
621, 28/03/11,.,.,.,4,.,.,7,.,.,.,11,.,13,14,.,.,17,18,19,.,21,.,23,.,.,10,147, 14.70
622, 31/03/11,1,.,.,.,.,.,.,8,.,.,.,.,.,14,.,16,.,.,19,20,.,22,23,24,25,10,172, 17.20
623, 04/04/11,.,.,.,.,.,6,7,.,.,.,.,.,13,14,.,16,17,18,19,.,21,.,.,24,.,10,155, 15.50
624, 07/04/11,.,.,3,.,.,.,.,8,.,10,.,.,13,14,15,.,.,.,19,.,.,22,23,.,25,10,152, 15.20
625, 11/04/11,.,.,.,4,5,.,7,.,9,.,.,12,.,.,.,.,.,18,19,20,21,.,.,.,25,10,140, 14.00
626, 14/04/11,.,.,.,.,.,6,.,.,.,10,.,12,.,14,15,16,.,18,.,20,.,22,.,.,25,10,158, 15.80
627, 18/04/11,.,.,.,.,5,.,7,8,9,.,11,.,13,.,.,16,.,18,19,20,.,.,.,.,.,10,126, 12.60
628, 20/04/11,1,.,.,.,5,6,.,.,.,.,.,12,.,14,.,16,17,.,.,20,21,.,.,24,.,10,136, 13.60
629, 25/04/11,.,.,3,.,.,.,.,8,.,10,11,.,13,.,.,16,.,18,.,20,.,.,23,24,.,10,146, 14.60
630, 28/04/11,.,.,3,.,5,.,.,8,9,10,11,.,.,.,15,16,.,.,19,.,21,.,.,.,.,10,117, 11.70
631, 02/05/11,1,.,.,4,.,6,.,.,.,.,11,12,.,.,15,.,.,.,.,.,.,22,23,24,25,10,143, 14.30
632, 05/05/11,.,2,3,.,5,.,7,.,9,.,.,12,.,.,15,.,.,18,19,.,.,.,23,.,.,10,113, 11.30
633, 09/05/11,1,.,.,4,5,.,.,.,.,.,11,.,13,14,15,16,17,.,19,.,.,.,.,.,.,10,115, 11.50
634, 12/05/11,1,.,.,.,.,6,7,8,.,.,.,.,13,.,.,16,17,.,.,.,.,.,23,24,25,10,140, 14.00
635, 16/05/11,.,2,3,.,.,.,.,.,.,10,.,.,.,14,15,16,17,.,.,.,21,.,23,.,25,10,146, 14.60
636, 19/05/11,.,.,.,.,5,.,7,8,9,.,11,.,.,.,15,.,17,18,.,.,.,22,.,24,.,10,136, 13.60
637, 23/05/11,1,.,3,.,5,.,.,8,.,10,11,12,.,14,15,.,.,.,.,.,.,.,.,24,.,10,103, 10.30
638, 26/05/11,.,.,.,.,5,6,7,8,.,10,.,12,.,.,15,.,17,.,.,20,.,22,.,.,.,10,122, 12.20
639, 30/05/11,.,.,3,.,.,.,7,.,.,.,11,.,13,14,15,.,17,18,.,.,.,.,23,.,25,10,146, 14.60
640, 02/06/11,.,2,.,.,.,6,7,8,.,10,.,12,.,.,15,.,17,.,.,.,.,.,.,24,25,10,126, 12.60
641, 06/06/11,1,.,.,4,5,.,.,.,.,10,.,12,.,14,15,.,17,.,.,.,.,.,23,.,25,10,126, 12.60
642, 09/06/11,.,.,3,.,.,6,7,.,9,.,.,.,.,14,15,16,17,.,.,.,.,.,23,24,.,10,134, 13.40
643, 13/06/11,.,.,3,.,5,6,.,.,.,.,11,12,.,14,15,.,.,18,.,20,.,.,.,.,25,10,129, 12.90
644, 16/06/11,1,.,.,4,.,.,.,.,.,10,11,.,.,.,.,16,17,.,19,20,.,.,23,.,25,10,146, 14.60
645, 20/06/11,1,2,3,.,.,6,7,.,.,.,.,12,.,14,15,.,17,.,.,.,.,.,.,24,.,10,101, 10.10
646, 24/06/11,.,2,.,4,.,.,7,8,.,.,11,12,13,.,.,16,.,.,.,.,.,22,.,24,.,10,119, 11.90
647, 27/06/11,1,2,3,.,5,.,.,.,.,10,.,12,.,.,15,16,.,.,.,.,21,.,.,24,.,10,109, 10.90
648, 30/06/11,1,.,3,.,5,.,7,.,.,.,.,12,.,14,.,.,17,.,.,.,.,.,23,24,25,10,131, 13.10
649, 04/07/11,.,.,3,.,.,.,7,.,.,.,.,12,13,.,.,16,.,18,19,20,.,.,23,.,25,10,156, 15.60
650, 07/07/11,.,2,.,4,5,6,.,.,9,.,11,12,.,.,15,.,.,18,.,.,.,22,.,.,.,10,104, 10.40
651, 11/07/11,.,2,3,.,.,.,7,.,9,.,11,12,.,.,.,16,.,.,.,.,21,22,23,.,.,10,126, 12.60
652, 14/07/11,1,.,3,4,.,6,.,8,.,.,.,12,.,.,15,.,.,.,.,.,.,22,.,24,25,10,120, 12.00
653, 18/07/11,.,.,.,4,5,6,.,.,9,10,11,.,.,.,15,.,.,18,.,.,.,.,.,24,25,10,127, 12.70
654, 21/07/11,.,.,.,4,5,6,.,8,9,10,11,.,.,.,15,.,.,.,.,.,21,.,.,24,.,10,113, 11.30
655, 25/07/11,1,.,3,4,.,6,.,.,9,.,.,12,.,.,.,16,17,18,.,.,.,22,.,.,.,10,108, 10.80
656, 28/07/11,1,.,.,4,.,6,.,.,.,10,.,12,.,.,.,16,17,.,19,.,21,.,.,24,.,10,130, 13.00
657, 01/08/11,1,.,.,.,.,.,7,.,9,.,11,.,.,14,.,16,.,18,.,20,21,22,.,.,.,10,139, 13.90
658, 04/08/11,.,2,3,.,.,.,.,8,.,.,.,12,13,.,.,16,.,18,19,20,.,22,.,.,.,10,133, 13.30
659, 08/08/11,.,2,.,.,.,.,7,.,.,.,.,.,13,14,.,16,17,18,.,.,21,22,.,.,25,10,155, 15.50
660, 11/08/11,1,2,.,.,.,.,.,.,.,10,11,.,13,.,.,.,.,18,.,20,21,22,23,.,.,10,141, 14.10
661, 15/08/11,.,2,.,4,5,.,.,8,9,.,.,.,13,14,.,16,.,.,.,.,21,.,.,.,25,10,117, 11.70
662, 18/08/11,.,.,.,4,5,.,.,.,.,10,.,12,.,.,.,.,17,18,.,.,21,.,23,24,25,10,159, 15.90
663, 22/08/11,1,.,3,.,.,.,.,8,.,10,.,12,.,14,15,.,.,18,.,20,.,.,.,.,25,10,126, 12.60
664, 25/08/11,.,2,.,.,5,6,.,8,9,.,11,12,.,.,.,.,.,.,19,.,.,22,.,.,25,10,119, 11.90
665, 29/08/11,1,.,.,4,5,.,.,8,9,10,11,.,.,.,.,16,.,.,19,.,.,.,23,.,.,10,106, 10.60
666, 01/09/11,.,.,3,.,5,.,.,8,9,10,.,.,13,.,.,.,17,.,19,.,.,22,23,.,.,10,129, 12.90
667, 05/09/11,1,2,.,.,.,.,7,.,9,.,11,12,.,14,.,16,.,.,.,.,.,22,23,.,.,10,117, 11.70
668, 08/09/11,.,.,3,4,5,6,.,8,.,.,.,.,.,14,.,.,.,18,19,.,21,22,.,.,.,10,120, 12.00
669, 13/09/11,1,.,3,.,.,.,7,8,9,10,11,.,.,14,.,.,.,.,.,20,21,.,.,.,.,10,104, 10.40
670, 15/09/11,.,2,3,4,5,6,.,.,9,.,11,.,.,.,.,16,.,.,19,.,.,.,.,24,.,10,99, 9.90
671, 19/09/11,1,2,3,.,.,6,.,.,.,.,.,.,.,.,15,16,17,.,.,.,21,.,23,.,25,10,129, 12.90
672, 22/09/11,.,.,3,.,5,.,7,8,.,.,.,.,13,14,.,16,.,18,.,20,.,22,.,.,.,10,126, 12.60
673, 26/09/11,1,.,3,.,.,6,.,.,.,.,.,.,.,.,.,16,.,18,.,.,21,22,23,24,25,10,159, 15.90
674, 29/09/11,1,.,.,4,5,6,7,.,9,.,.,12,13,.,.,.,17,.,.,.,21,.,.,.,.,10,95, 9.50
675, 03/10/11,1,.,.,.,.,6,.,8,9,.,.,12,.,.,.,.,.,18,19,20,21,.,.,.,25,10,139, 13.90
676, 06/10/11,1,.,3,.,.,.,7,.,9,.,11,.,.,14,.,.,17,18,.,.,.,22,23,.,.,10,125, 12.50
677, 10/10/11,.,.,3,4,.,.,.,.,9,.,.,.,.,14,.,.,17,18,.,20,21,22,.,24,.,10,152, 15.20
678, 13/10/11,1,.,.,4,.,6,.,8,.,.,11,.,13,14,.,16,17,.,.,.,.,22,.,.,.,10,112, 11.20
679, 17/10/11,1,.,3,4,5,6,.,.,9,.,.,.,.,.,.,16,.,.,.,.,.,.,23,24,25,10,116, 11.60
680, 20/10/11,1,2,.,.,5,.,.,.,.,10,11,.,.,.,15,.,17,.,.,.,.,.,23,24,25,10,133, 13.30
681, 24/10/11,1,.,.,.,5,.,.,.,9,.,.,.,13,.,.,.,17,.,.,20,21,22,.,24,25,10,157, 15.70
682, 27/10/11,.,.,3,.,.,.,.,.,9,10,.,12,13,.,15,16,.,.,.,20,21,.,23,.,.,10,142, 14.20
683, 31/10/11,.,.,3,.,.,.,.,.,.,.,.,.,.,14,.,16,17,18,19,20,21,22,.,.,25,10,175, 17.50
684, 03/11/11,.,2,3,.,.,6,7,.,9,.,.,.,.,.,15,.,17,18,19,.,.,.,23,.,.,10,119, 11.90
685, 07/11/11,.,2,.,.,5,6,7,8,.,10,11,.,.,14,.,16,.,18,.,.,.,.,.,.,.,10,97, 9.70
686, 10/11/11,.,2,.,.,5,.,.,8,9,.,11,.,.,14,15,.,17,18,.,.,21,.,.,.,.,10,120, 12.00
687, 14/11/11,.,.,.,.,5,.,7,8,.,10,11,.,.,14,.,16,17,.,.,.,21,22,.,.,.,10,131, 13.10
688, 17/11/11,.,.,.,.,5,6,.,8,.,10,.,.,13,.,15,.,17,18,.,20,.,.,.,.,25,10,137, 13.70
689, 21/11/11,1,.,.,.,.,.,.,.,9,10,.,.,.,14,.,16,.,18,19,20,21,.,.,.,25,10,153, 15.30
690, 24/11/11,.,.,.,4,5,6,7,8,.,.,.,.,.,.,.,16,17,.,.,.,21,22,23,.,.,10,129, 12.90
691, 28/11/11,.,.,.,4,5,.,.,.,.,10,.,12,.,14,15,16,.,.,.,.,21,.,.,24,25,10,146, 14.60
692, 01/12/11,.,.,3,.,5,.,.,8,9,.,.,.,13,14,15,16,.,.,.,20,.,.,.,.,25,10,128, 12.80
693, 05/12/11,.,.,.,.,5,.,.,8,.,.,.,12,13,.,15,.,.,18,.,20,.,.,23,24,25,10,163, 16.30
694, 08/12/11,.,2,.,4,5,.,7,.,.,.,.,12,13,.,.,.,17,.,.,.,.,22,23,.,25,10,130, 13.00
695, 12/12/11,1,.,.,.,.,6,7,8,9,10,.,12,.,.,15,16,.,.,.,.,.,.,23,.,.,10,107, 10.70
696, 15/12/11,.,2,3,.,.,6,.,8,.,.,.,12,.,.,.,.,17,18,19,.,.,.,23,.,25,10,133, 13.30
697, 19/12/11,.,.,.,4,5,6,.,.,9,10,.,12,13,.,.,.,17,.,.,20,21,.,.,.,.,10,117, 11.70
698, 22/12/11,1,.,.,.,5,.,.,8,.,.,11,.,13,.,.,16,17,.,19,.,.,.,23,.,25,10,138, 13.80
699, 26/12/11,1,.,.,.,5,.,7,.,.,.,11,12,13,14,.,.,17,.,.,20,.,.,.,24,.,10,124, 12.40
700, 29/12/11,.,.,3,4,5,.,.,.,.,.,11,12,.,.,15,.,17,.,.,20,.,.,23,24,.,10,134, 13.40
701, 02/01/12,1,2,.,.,5,6,7,.,9,.,11,.,.,.,15,.,.,18,.,.,.,.,.,24,.,10,98, 9.80
702, 05/01/12,.,.,.,.,.,.,.,.,.,.,11,12,.,.,15,16,17,18,19,.,21,22,.,24,.,10,175, 17.50
703, 09/01/12,1,.,3,4,.,6,7,.,9,.,.,12,13,.,.,16,.,.,19,.,.,.,.,.,.,10,90, 9.00
704, 12/01/12,1,.,.,4,.,.,7,.,9,.,.,12,.,.,.,.,.,18,19,20,21,.,.,.,25,10,136, 13.60
705, 16/01/12,1,2,.,.,5,.,.,.,.,10,.,.,13,.,.,.,17,18,19,.,.,.,23,24,.,10,132, 13.20
706, 19/01/12,.,.,.,.,5,.,7,.,9,10,11,.,.,14,15,.,17,.,.,20,.,.,23,.,.,10,131, 13.10
707, 23/01/12,1,2,.,.,5,.,.,.,9,10,.,.,13,.,.,.,.,18,19,.,.,22,23,.,.,10,122, 12.20
708, 26/01/12,.,.,.,.,.,.,7,8,.,10,.,12,13,.,15,.,17,18,.,20,.,.,23,.,.,10,143, 14.30
709, 30/01/12,.,2,.,4,5,.,.,.,9,10,.,.,13,.,.,.,17,.,.,.,21,.,.,24,25,10,130, 13.00
710, 02/02/12,1,.,.,.,5,.,7,8,9,10,11,.,13,.,.,16,.,.,.,.,.,.,23,.,.,10,103, 10.30
711, 06/02/12,.,.,3,.,.,.,.,8,9,.,11,.,.,14,.,.,17,.,19,20,.,.,23,.,25,10,149, 14.90
712, 08/02/12,.,2,3,.,5,6,7,.,.,10,11,.,13,.,.,.,.,.,19,.,.,.,.,24,.,10,100, 10.00
713, 10/02/12,1,.,.,.,.,.,7,8,9,10,.,12,.,.,.,16,17,18,.,20,.,.,.,.,.,10,118, 11.80
714, 13/02/12,1,2,3,.,5,.,.,.,.,.,.,.,.,.,.,16,.,18,.,20,.,.,23,24,25,10,137, 13.70
715, 15/02/12,.,2,.,4,.,6,7,.,9,.,.,12,.,.,.,16,17,.,19,.,21,.,.,.,.,10,113, 11.30
716, 17/02/12,.,2,.,4,.,6,.,.,9,10,.,.,13,.,.,.,17,.,19,.,.,22,.,24,.,10,126, 12.60
717, 22/02/12,.,.,.,4,.,6,.,.,.,10,.,12,13,.,15,.,17,.,19,.,.,22,.,24,.,10,142, 14.20
718, 24/02/12,1,2,.,.,5,6,.,8,.,10,.,12,.,.,.,16,.,18,.,20,.,.,.,.,.,10,98, 9.80
719, 27/02/12,1,.,3,4,5,6,.,.,.,.,.,12,.,14,.,.,17,.,.,20,21,.,.,.,.,10,103, 10.30
720, 01/03/12,1,2,3,.,5,6,.,8,.,.,.,.,.,14,15,.,.,.,19,.,.,22,.,.,.,10,95, 9.50
721, 02/03/12,.,.,.,.,.,6,.,.,.,.,.,.,13,.,.,16,17,18,.,20,.,22,23,24,25,10,184, 18.40
722, 05/03/12,.,2,.,4,.,.,.,.,9,.,11,12,.,.,15,.,.,18,.,.,21,22,.,.,25,10,139, 13.90
723, 07/03/12,1,.,.,.,.,6,.,.,.,.,.,.,13,.,.,16,17,.,19,.,21,22,23,.,25,10,163, 16.30
724, 09/03/12,.,2,.,4,.,.,.,8,9,.,11,.,13,.,.,16,17,.,.,.,21,22,.,.,.,10,123, 12.30
725, 12/03/12,.,2,3,4,.,.,.,8,.,.,11,.,.,14,.,.,.,.,19,20,.,22,23,.,.,10,126, 12.60
726, 14/03/12,.,.,3,.,5,6,.,8,.,.,.,12,.,.,.,.,17,18,19,.,.,22,23,.,.,10,133, 13.30
727, 16/03/12,1,2,.,.,5,.,.,.,.,10,.,12,13,14,15,.,17,.,19,.,.,.,.,.,.,10,108, 10.80
728, 19/03/12,1,2,.,.,5,.,.,.,9,.,.,12,.,14,15,.,17,18,.,.,.,.,.,24,.,10,117, 11.70
729, 21/03/12,.,.,.,.,5,.,.,8,.,.,11,.,13,.,.,16,.,18,19,20,21,.,.,24,.,10,155, 15.50
730, 23/03/12,.,2,.,.,5,6,7,.,9,10,.,.,13,.,15,.,17,.,.,.,.,.,23,.,.,10,107, 10.70
731, 26/03/12,1,2,.,.,5,.,.,.,9,10,.,.,13,.,.,16,.,.,.,20,.,.,23,.,25,10,124, 12.40
732, 28/03/12,.,2,3,.,5,6,7,.,.,.,.,12,.,.,15,16,.,18,19,.,.,.,.,.,.,10,103, 10.30
733, 30/03/12,.,2,3,.,.,.,.,.,9,10,.,.,13,.,15,.,17,.,.,.,21,.,23,.,25,10,138, 13.80
734, 02/04/12,1,.,.,4,5,.,7,.,.,.,11,12,.,14,.,16,.,.,.,.,.,22,.,.,25,10,117, 11.70
735, 04/04/12,1,2,3,4,.,.,7,.,9,.,.,.,.,.,15,16,.,18,.,.,.,.,23,.,.,10,98, 9.80
736, 07/04/12,1,.,.,.,.,.,7,.,.,.,11,12,.,14,.,.,.,18,.,20,.,22,.,24,25,10,154, 15.40
737, 09/04/12,1,.,.,.,.,.,.,.,9,.,11,.,13,.,15,.,.,.,19,20,21,.,23,24,.,10,156, 15.60
738, 11/04/12,1,.,3,4,5,.,.,8,.,10,.,.,.,.,15,.,17,.,.,.,21,22,.,.,.,10,106, 10.60
739, 13/04/12,1,.,.,.,5,6,7,.,.,.,.,12,13,.,15,16,.,18,19,.,.,.,.,.,.,10,112, 11.20
740, 16/04/12,.,2,3,.,.,6,7,8,.,.,.,.,.,.,15,16,17,18,.,20,.,.,.,.,.,10,112, 11.20
741, 18/04/12,1,.,.,4,.,6,.,8,9,.,.,.,.,.,15,.,.,.,19,20,.,22,23,.,.,10,127, 12.70
742, 20/04/12,.,2,.,4,.,.,.,.,.,10,.,12,.,.,.,16,17,18,.,.,.,22,.,24,25,10,150, 15.00
743, 23/04/12,.,.,.,4,5,.,7,8,.,.,.,.,13,.,.,16,.,18,19,20,.,.,.,.,25,10,135, 13.50
744, 25/04/12,.,2,.,.,5,.,.,8,.,.,.,.,.,14,.,.,17,18,.,20,21,22,.,.,25,10,152, 15.20
745, 27/04/12,.,2,.,4,5,.,.,.,.,10,.,.,.,14,15,.,.,18,19,.,21,.,23,.,.,10,131, 13.10
746, 30/04/12,1,.,.,.,.,6,7,.,.,.,11,12,13,14,15,.,.,.,.,.,.,22,23,.,.,10,124, 12.40
747, 02/05/12,.,.,.,.,5,.,.,8,9,.,11,.,.,14,.,.,.,18,19,.,21,22,.,.,25,10,152, 15.20
748, 04/05/12,.,2,.,.,.,.,7,.,.,.,11,.,13,14,.,16,.,.,19,.,.,22,.,24,25,10,153, 15.30
749, 07/05/12,.,.,.,.,5,.,.,.,9,10,.,12,.,.,.,16,17,.,.,20,21,.,23,.,25,10,158, 15.80
750, 09/05/12,1,.,.,.,.,6,.,8,.,.,.,12,.,14,.,16,17,18,.,.,.,22,23,.,.,10,137, 13.70
751, 11/05/12,1,2,.,4,.,.,7,.,.,10,11,.,.,.,15,.,.,18,.,.,.,.,.,24,25,10,117, 11.70
752, 14/05/12,.,2,3,.,.,.,.,.,9,10,11,.,.,.,15,.,17,.,.,20,.,22,23,.,.,10,132, 13.20
753, 16/05/12,.,2,.,.,.,.,.,.,9,10,.,12,.,.,15,16,.,18,19,.,.,.,23,24,.,10,148, 14.80
754, 18/05/12,.,2,3,.,.,6,.,8,9,10,11,12,.,14,.,.,.,.,.,.,21,.,.,.,.,10,96, 9.60
755, 21/05/12,.,.,.,4,.,6,.,.,9,.,.,.,.,.,15,.,.,18,19,20,21,22,23,.,.,10,157, 15.70
756, 23/05/12,1,2,.,4,.,.,.,.,9,.,11,12,.,.,.,.,.,18,19,.,21,.,.,24,.,10,121, 12.10
757, 25/05/12,.,2,.,.,5,6,7,.,.,.,.,12,.,.,.,16,.,.,19,.,.,22,.,24,25,10,138, 13.80
758, 28/05/12,.,.,3,.,.,.,7,8,9,10,.,.,13,14,.,.,.,.,19,.,21,22,.,.,.,10,126, 12.60
759, 30/05/12,1,.,3,4,.,6,.,.,.,.,11,12,13,14,.,.,.,.,.,.,21,22,.,.,.,10,107, 10.70
760, 01/06/12,.,.,.,4,5,6,.,8,.,.,.,.,.,14,.,.,.,18,19,20,21,22,.,.,.,10,137, 13.70
761, 04/06/12,.,2,3,.,.,.,7,8,9,.,.,.,.,.,.,.,17,18,.,.,21,.,23,.,25,10,133, 13.30
762, 06/06/12,.,.,.,4,.,.,.,8,.,.,.,.,.,.,15,16,.,18,19,20,.,.,23,24,25,10,172, 17.20
763, 08/06/12,.,.,.,.,5,.,.,8,9,10,11,12,.,.,15,.,.,.,19,20,.,.,23,.,.,10,132, 13.20
764, 11/06/12,.,2,.,.,5,.,7,.,.,10,.,.,13,.,15,.,.,18,.,20,21,22,.,.,.,10,133, 13.30
765, 13/06/12,.,.,.,4,5,6,.,.,.,.,11,.,.,.,15,16,17,.,19,.,21,22,.,.,.,10,136, 13.60
766, 15/06/12,.,2,.,4,.,.,.,8,.,10,11,.,.,.,.,.,17,.,19,20,.,22,23,.,.,10,136, 13.60
767, 18/06/12,.,2,.,.,.,6,.,.,9,.,.,.,13,14,.,16,.,18,.,20,21,.,.,.,25,10,144, 14.40
768, 20/06/12,.,2,.,4,.,.,7,8,9,10,.,.,.,.,.,16,.,18,.,.,21,22,.,.,.,10,117, 11.70
769, 22/06/12,1,2,.,.,.,6,.,8,9,.,.,12,.,14,.,.,.,18,.,.,21,.,.,24,.,10,115, 11.50
770, 25/06/12,.,2,.,.,.,.,7,8,.,10,.,.,13,14,15,.,.,.,19,20,.,.,23,.,.,10,131, 13.10
771, 27/06/12,1,.,3,.,.,.,.,.,.,.,11,12,13,.,15,.,.,18,19,.,21,.,.,24,.,10,137, 13.70
772, 29/06/12,1,.,3,.,5,.,.,.,.,.,.,.,13,14,.,.,17,18,19,.,21,22,.,.,.,10,133, 13.30
773, 02/07/12,1,.,3,4,.,.,.,.,9,.,.,12,.,14,.,16,.,.,19,.,21,.,23,.,.,10,122, 12.20
774, 04/07/12,.,2,.,.,.,.,7,.,.,10,.,.,13,.,.,16,17,.,.,20,21,.,23,24,.,10,153, 15.30
775, 06/07/12,1,.,.,4,5,.,.,.,.,.,11,.,.,.,15,.,.,.,.,.,21,22,23,24,25,10,151, 15.10
776, 09/07/12,.,.,.,.,5,6,7,8,9,.,.,.,.,.,15,16,17,.,.,.,21,.,.,.,25,10,129, 12.90
777, 11/07/12,1,.,.,4,5,.,7,8,.,10,.,.,.,.,.,.,17,18,19,.,.,22,.,.,.,10,111, 11.10
778, 13/07/12,1,.,3,4,.,.,.,8,.,.,.,12,.,14,.,.,17,18,.,.,21,.,23,.,.,10,121, 12.10
779, 16/07/12,1,2,3,.,.,6,7,.,.,10,.,.,.,.,15,.,.,18,.,.,.,.,.,24,25,10,111, 11.10
780, 18/07/12,1,2,.,4,5,.,.,.,9,.,11,12,.,14,.,.,.,.,.,.,.,22,23,.,.,10,103, 10.30
781, 20/07/12,.,.,3,.,5,6,7,.,.,.,.,12,13,.,.,.,.,18,.,.,21,.,23,24,.,10,132, 13.20
782, 23/07/12,1,2,3,4,.,6,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,23,24,25,10,117, 11.70
783, 25/07/12,.,.,3,4,.,.,.,.,9,10,.,12,.,14,.,.,17,18,.,.,.,.,23,.,25,10,135, 13.50
784, 27/07/12,.,.,.,.,5,6,.,8,9,10,.,.,.,14,.,16,17,.,19,.,.,.,.,24,.,10,128, 12.80
785, 30/07/12,.,.,3,.,5,.,.,8,9,.,.,.,.,14,.,.,.,18,.,20,.,22,.,24,25,10,148, 14.80
786, 01/08/12,1,.,3,.,.,.,7,.,9,.,.,.,.,14,.,16,.,18,19,20,.,22,.,.,.,10,129, 12.90
787, 03/08/12,.,2,3,.,.,6,7,.,.,.,.,.,.,.,15,.,.,18,.,.,21,22,.,24,25,10,143, 14.30
788, 06/08/12,.,2,.,.,5,6,7,.,.,.,.,.,13,14,15,.,17,18,.,20,.,.,.,.,.,10,117, 11.70
789, 08/08/12,1,.,.,.,5,6,7,.,9,.,.,.,13,.,.,.,17,.,.,20,.,.,23,.,25,10,126, 12.60
790, 10/08/12,1,2,.,4,5,.,.,.,9,.,11,.,.,14,15,.,17,.,.,.,21,.,.,.,.,10,99, 9.90
791, 13/08/12,.,.,.,4,.,.,.,.,9,.,.,12,.,.,15,16,17,18,19,20,.,.,.,24,.,10,154, 15.40
792, 15/08/12,.,.,.,4,5,.,7,.,.,.,11,.,13,.,15,16,17,.,.,.,.,22,.,24,.,10,134, 13.40
793, 17/08/12,1,.,3,.,.,6,.,8,.,10,.,.,13,.,15,.,.,.,19,.,.,22,.,24,.,10,121, 12.10
794, 20/08/12,.,.,.,.,.,.,7,.,.,10,.,12,13,.,.,16,17,18,19,.,21,22,.,.,.,10,155, 15.50
795, 22/08/12,.,.,.,.,5,.,.,.,.,.,11,.,13,.,15,.,17,18,19,20,.,.,23,.,25,10,166, 16.60
796, 24/08/12,1,.,.,.,5,.,.,.,9,.,.,12,13,.,15,.,.,.,19,.,.,22,23,.,25,10,144, 14.40
797, 27/08/12,1,.,.,4,.,.,.,.,9,10,.,12,13,14,.,16,.,.,.,.,.,22,23,.,.,10,124, 12.40
798, 29/08/12,.,2,.,4,.,.,7,.,9,.,.,12,.,14,.,.,17,.,.,20,21,.,.,.,25,10,131, 13.10
799, 31/08/12,1,2,.,.,5,.,7,.,9,10,.,12,.,.,.,.,17,18,.,20,.,.,.,.,.,10,101, 10.10
800, 06/09/12,1,2,.,.,5,.,.,.,.,.,.,.,.,14,15,.,17,18,19,.,.,.,23,.,25,10,139, 13.90
801, 10/09/12,.,2,.,.,.,.,.,8,9,.,11,.,13,14,.,16,.,.,.,20,.,22,.,24,.,10,139, 13.90
802, 12/09/12,.,2,.,.,.,6,7,.,.,.,11,.,.,.,15,16,17,.,19,.,.,.,23,24,.,10,140, 14.00
803, 14/09/12,.,2,3,.,.,6,7,8,9,10,11,.,13,.,.,.,.,.,.,.,.,22,.,.,.,10,91, 9.10
804, 17/09/12,.,2,.,.,.,.,.,.,9,10,11,12,.,14,.,16,.,.,19,.,.,22,.,.,25,10,140, 14.00
805, 19/09/12,.,.,3,.,5,.,.,8,.,10,.,12,.,.,15,.,.,18,19,.,21,.,23,.,.,10,134, 13.40
806, 21/09/12,.,.,.,4,.,.,.,.,9,.,11,12,13,.,.,.,17,18,.,.,21,22,23,.,.,10,150, 15.00
807, 24/09/12,1,.,.,.,.,6,.,.,9,.,.,12,.,14,15,16,17,.,.,20,.,.,23,.,.,10,133, 13.30
808, 26/09/12,1,2,3,.,5,.,.,8,9,.,.,.,13,.,15,.,.,.,19,.,.,.,23,.,.,10,98, 9.80
809, 28/09/12,.,.,3,.,.,6,.,8,.,10,11,12,.,14,15,.,17,.,.,20,.,.,.,.,.,10,116, 11.60
810, 01/10/12,.,2,.,4,5,.,.,8,.,10,.,.,13,14,.,.,.,.,19,20,.,.,.,.,25,10,120, 12.00
811, 03/10/12,.,.,.,.,.,.,.,8,.,.,11,.,13,.,15,16,.,18,.,.,21,.,23,24,25,10,174, 17.40
812, 05/10/12,.,2,.,4,.,6,.,.,9,10,.,12,13,.,15,16,.,.,.,.,.,22,.,.,.,10,109, 10.90
813, 08/10/12,.,2,.,.,.,.,.,.,9,.,11,.,13,14,15,.,17,18,.,20,.,22,.,.,.,10,141, 14.10
814, 10/10/12,1,2,.,.,5,6,7,.,9,.,.,.,.,.,15,16,.,18,.,.,.,.,.,.,25,10,104, 10.40
