num,data,1,3,5,7,9,11,13,15,17,19,21,23,25,qtd,soma,media
948, 23/08/13,.,3,.,7,.,.,.,15,.,.,.,23,25,5,73, 14.60
949, 26/08/13,.,3,5,.,.,.,.,.,.,19,.,.,25,4,52, 13.00
950, 28/08/13,1,3,.,.,.,11,.,15,.,.,.,23,.,5,53, 10.60
951, 30/08/13,1,.,5,.,.,11,.,.,.,.,.,.,.,3,17, 5.67
952, 07/09/13,.,.,5,7,9,.,13,15,.,.,.,.,.,5,49, 9.80
953, 09/09/13,.,3,.,.,.,11,.,.,17,19,.,23,25,6,98, 16.33
954, 11/09/13,1,.,.,7,9,.,.,15,17,19,21,.,.,7,89, 12.71
955, 13/09/13,.,3,.,.,.,.,.,15,17,19,.,23,25,6,102, 17.00
956, 16/09/13,1,.,.,7,9,.,.,15,.,.,.,23,25,6,80, 13.33
957, 18/09/13,.,.,.,.,9,11,.,.,17,19,.,.,.,4,56, 14.00
958, 20/09/13,.,3,.,7,.,11,.,15,.,.,.,23,25,6,84, 14.00
959, 23/09/13,1,3,.,7,.,.,13,15,17,.,.,.,.,6,56, 9.33
960, 25/09/13,.,.,5,.,9,11,13,15,.,19,.,23,25,8,120, 15.00
961, 27/09/13,.,.,.,.,.,.,13,.,17,19,.,23,.,4,72, 18.00
962, 30/09/13,.,3,5,7,.,.,.,.,.,19,.,.,.,4,34, 8.50
963, 02/10/13,1,.,5,.,.,.,13,.,.,.,21,.,25,5,65, 13.00
964, 04/10/13,.,.,5,.,.,.,13,.,.,.,.,.,25,3,43, 14.33
965, 07/10/13,1,.,5,7,.,.,.,.,17,.,.,23,25,6,78, 13.00
966, 09/10/13,1,.,.,.,9,.,13,15,.,.,.,23,.,5,61, 12.20
967, 11/10/13,1,.,5,7,.,.,13,15,.,19,.,.,.,6,60, 10.00
968, 14/10/13,1,.,.,.,.,.,.,15,17,.,.,23,.,4,56, 14.00
969, 16/10/13,.,.,.,7,.,.,13,15,.,.,21,23,25,6,104, 17.33
970, 18/10/13,.,.,5,7,.,11,13,.,.,.,.,.,25,5,61, 12.20
971, 21/10/13,1,.,.,.,.,.,13,15,17,19,.,.,.,5,65, 13.00
972, 23/10/13,.,.,5,7,9,.,.,.,17,19,.,.,.,5,57, 11.40
973, 25/10/13,.,.,.,7,9,.,13,.,17,19,.,23,.,6,88, 14.67
974, 28/10/13,.,3,5,.,.,11,13,.,.,.,.,23,25,6,80, 13.33
975, 30/10/13,.,3,5,.,9,.,.,15,.,.,21,23,25,7,101, 14.43
976, 01/11/13,.,.,5,.,9,.,.,15,17,.,.,.,.,4,46, 11.50
977, 04/11/13,.,3,5,.,9,.,.,15,.,19,21,.,25,7,97, 13.86
978, 06/11/13,1,.,.,.,.,.,.,.,17,19,21,23,.,5,81, 16.20
979, 08/11/13,1,3,.,.,.,11,13,15,17,.,.,.,.,6,60, 10.00
980, 11/11/13,.,3,5,.,.,.,.,15,.,19,.,23,25,6,90, 15.00
981, 13/11/13,.,.,5,7,.,11,13,15,17,.,.,23,.,7,91, 13.00
982, 16/11/13,.,.,.,.,.,11,.,15,.,19,.,.,25,4,70, 17.50
983, 18/11/13,1,3,.,.,9,.,13,.,17,.,.,23,.,6,66, 11.00
984, 20/11/13,1,3,5,7,.,.,.,.,17,19,.,.,.,6,52, 8.67
985, 22/11/13,1,.,5,.,.,11,.,15,.,19,.,.,.,5,51, 10.20
986, 25/11/13,.,3,.,.,9,.,.,.,17,19,.,.,25,5,73, 14.60
987, 27/11/13,1,3,.,.,.,.,.,.,17,.,21,.,25,5,67, 13.40
988, 29/11/13,.,.,.,.,.,.,.,.,.,.,21,23,.,2,44, 22.00
989, 02/12/13,1,.,5,7,.,11,.,.,.,.,21,.,25,6,70, 11.67
990, 04/12/13,.,3,.,.,9,.,.,.,17,.,21,23,25,6,98, 16.33
991, 06/12/13,.,3,.,.,.,11,13,.,.,19,.,23,.,5,69, 13.80
992, 09/12/13,.,.,.,.,.,.,.,.,.,.,21,23,25,3,69, 23.00
993, 11/12/13,1,3,.,.,.,11,13,15,.,19,.,.,.,6,62, 10.33
994, 13/12/13,1,.,.,.,.,.,.,.,17,19,21,.,.,4,58, 14.50
995, 16/12/13,.,.,5,.,.,11,.,15,.,19,21,.,25,6,96, 16.00
996, 18/12/13,1,.,5,.,.,11,.,15,.,19,.,.,.,5,51, 10.20
997, 20/12/13,1,3,.,.,.,11,13,.,.,.,21,.,25,6,74, 12.33
998, 23/12/13,.,.,.,7,.,.,13,15,.,.,.,.,25,4,60, 15.00
999, 27/12/13,.,3,.,.,9,11,.,.,17,19,.,23,25,7,107, 15.29
1000, 30/12/13,1,.,5,7,9,.,.,.,.,.,21,23,25,7,91, 13.00
1001, 03/01/14,1,3,.,.,9,.,.,15,.,.,.,.,.,4,28, 7.00
1002, 06/01/14,1,.,5,7,9,11,.,.,.,19,.,23,25,8,100, 12.50
1003, 09/01/14,.,.,5,7,9,11,13,15,.,.,.,.,.,6,60, 10.00
1004, 10/01/14,.,.,5,7,9,11,13,.,17,.,.,23,.,7,85, 12.14
1005, 13/01/14,.,3,.,.,.,11,13,.,17,.,.,23,25,6,92, 15.33
1006, 15/01/14,.,.,.,.,.,11,.,.,17,19,21,.,25,5,93, 18.60
1007, 17/01/14,.,.,5,.,.,.,13,15,17,19,21,.,.,6,90, 15.00
1008, 20/01/14,.,.,5,.,.,11,.,15,.,.,.,23,25,5,79, 15.80
1009, 22/01/14,1,3,5,7,.,.,13,.,.,.,21,23,25,8,98, 12.25
1010, 24/01/14,.,3,5,7,9,.,.,.,17,.,.,.,25,6,66, 11.00
1011, 27/01/14,.,.,.,.,.,11,.,.,.,.,21,.,.,2,32, 16.00
1012, 29/01/14,.,3,5,.,.,.,13,.,.,19,.,23,.,5,63, 12.60
1013, 31/01/14,.,.,.,.,9,.,.,15,.,.,.,.,25,3,49, 16.33
1014, 03/02/14,.,3,5,7,.,11,.,15,.,19,21,.,.,7,81, 11.57
1015, 05/02/14,.,.,.,.,9,11,.,.,.,19,.,.,25,4,64, 16.00
1016, 07/02/14,.,.,.,7,9,.,13,.,17,.,.,.,.,4,46, 11.50
1017, 10/02/14,.,.,5,7,.,.,13,.,.,.,.,.,25,4,50, 12.50
1018, 12/02/14,1,3,.,.,9,.,13,15,.,.,21,23,25,8,110, 13.75
1019, 14/02/14,.,.,.,.,9,11,13,15,.,19,.,.,25,6,92, 15.33
1020, 17/02/14,1,.,.,.,.,.,.,.,17,.,.,23,25,4,66, 16.50
1021, 19/02/14,.,3,.,7,.,11,.,.,17,.,.,.,25,5,63, 12.60
1022, 21/02/14,.,.,.,.,.,11,13,15,17,19,.,23,.,6,98, 16.33
1023, 24/02/14,.,.,5,.,.,.,.,15,17,19,.,.,25,5,81, 16.20
1024, 26/02/14,.,3,5,.,.,.,.,15,.,19,.,.,25,5,67, 13.40
1025, 28/02/14,.,3,5,.,.,.,.,.,.,.,21,.,.,3,29, 9.67
1026, 05/03/14,.,3,.,.,9,.,13,.,17,.,.,.,25,5,67, 13.40
1027, 07/03/14,.,.,.,7,.,11,13,.,17,.,.,.,.,4,48, 12.00
1028, 10/03/14,1,3,.,.,.,.,13,15,.,.,21,.,.,5,53, 10.60
1029, 12/03/14,.,.,5,7,9,.,.,15,.,.,21,.,.,5,57, 11.40
1030, 14/03/14,.,.,5,7,.,.,13,.,.,.,21,.,25,5,71, 14.20
1031, 17/03/14,.,3,.,7,.,.,13,.,.,.,21,23,25,6,92, 15.33
1032, 19/03/14,.,.,5,7,9,.,.,15,.,19,21,.,25,7,101, 14.43
1033, 21/03/14,1,.,5,.,9,11,.,15,.,19,.,.,25,7,85, 12.14
1034, 24/03/14,1,.,5,7,9,11,.,15,.,.,.,.,25,7,73, 10.43
1035, 26/03/14,1,3,5,.,.,11,.,.,17,.,.,.,.,5,37, 7.40
1036, 28/03/14,1,3,.,.,.,.,13,15,.,.,.,23,25,6,80, 13.33
1037, 31/03/14,.,3,.,7,.,.,13,.,.,19,.,.,.,4,42, 10.50
1038, 02/04/14,1,3,5,.,.,11,.,15,.,.,.,23,.,6,58, 9.67
1039, 04/04/14,.,.,5,7,.,11,.,.,17,.,.,23,25,6,88, 14.67
1040, 07/04/14,.,3,5,7,.,11,.,15,17,19,.,.,.,7,77, 11.00
1041, 09/04/14,.,.,.,.,9,11,.,.,.,.,.,.,.,2,20, 10.00
1042, 11/04/14,.,.,5,.,.,.,13,.,17,.,.,23,25,5,83, 16.60
1043, 14/04/14,.,3,5,.,.,.,13,15,.,.,21,23,.,6,80, 13.33
1044, 16/04/14,1,3,.,.,9,.,13,.,.,19,21,.,.,6,66, 11.00
1045, 19/04/14,1,.,.,7,.,.,13,.,.,19,.,.,.,4,40, 10.00
1046, 23/04/14,1,.,.,.,9,.,.,15,17,19,.,.,.,5,61, 12.20
1047, 25/04/14,1,3,5,.,.,.,13,.,.,19,.,23,.,6,64, 10.67
1048, 28/04/14,.,.,.,.,.,11,13,.,.,19,.,23,.,4,66, 16.50
1049, 30/04/14,1,3,.,7,.,11,13,15,.,.,.,.,.,6,50, 8.33
1050, 02/05/14,.,3,5,.,9,11,.,.,.,.,.,23,.,5,51, 10.20
1051, 05/05/14,1,.,5,.,9,.,.,15,17,19,.,.,.,6,66, 11.00
1052, 07/05/14,.,.,.,7,9,.,13,15,.,19,.,.,25,6,88, 14.67
1053, 09/05/14,.,.,5,7,9,.,.,.,.,19,21,.,25,6,86, 14.33
1054, 12/05/14,1,.,.,7,.,11,.,.,.,19,21,23,.,6,82, 13.67
1055, 14/05/14,.,.,5,.,.,11,.,15,17,19,21,.,.,6,88, 14.67
1056, 16/05/14,1,3,.,7,.,.,13,.,17,.,.,.,25,6,66, 11.00
1057, 19/05/14,.,3,5,.,.,.,.,15,17,.,.,.,.,4,40, 10.00
1058, 21/05/14,1,3,.,.,.,11,.,15,.,19,.,23,.,6,72, 12.00
1059, 23/05/14,.,.,.,.,9,.,13,.,17,.,.,23,25,5,87, 17.40
1060, 26/05/14,.,3,.,.,9,11,.,.,.,19,.,.,25,5,67, 13.40
1061, 28/05/14,1,.,.,.,.,11,13,.,17,.,.,.,25,5,67, 13.40
1062, 30/05/14,1,.,.,.,.,.,.,.,.,.,21,.,.,2,22, 11.00
1063, 02/06/14,1,3,.,.,9,11,.,.,17,19,.,23,.,7,83, 11.86
1064, 04/06/14,1,.,5,.,.,.,13,.,17,.,.,23,.,5,59, 11.80
1065, 06/06/14,1,.,.,7,9,11,13,.,.,.,.,23,.,6,64, 10.67
1066, 09/06/14,1,3,.,7,9,.,13,15,.,.,.,.,25,7,73, 10.43
1067, 11/06/14,.,.,.,.,9,.,.,.,.,19,.,23,.,3,51, 17.00
1068, 13/06/14,1,3,5,.,9,.,.,.,.,19,.,23,25,7,85, 12.14
1069, 16/06/14,.,.,5,7,9,.,.,.,.,19,21,.,.,5,61, 12.20
1070, 18/06/14,1,3,5,7,.,.,.,15,17,.,.,.,.,6,48, 8.00
1071, 20/06/14,1,.,.,7,9,.,.,15,.,19,.,23,25,7,99, 14.14
1072, 23/06/14,.,.,.,.,.,11,.,.,.,19,21,.,.,3,51, 17.00
1073, 25/06/14,.,.,.,.,9,11,.,15,.,.,.,.,25,4,60, 15.00
1074, 27/06/14,.,3,5,.,.,.,.,15,.,19,.,.,.,4,42, 10.50
1075, 30/06/14,.,3,5,7,.,11,13,.,.,19,.,.,.,6,58, 9.67
1076, 02/07/14,1,3,5,7,.,.,.,.,.,19,.,23,.,6,58, 9.67
1077, 04/07/14,.,3,.,.,9,11,.,.,17,.,.,23,25,6,88, 14.67
1078, 07/07/14,1,3,.,.,.,.,.,15,.,19,.,.,.,4,38, 9.50
1079, 09/07/14,1,3,.,.,9,.,.,.,.,.,.,23,25,5,61, 12.20
1080, 11/07/14,1,.,.,7,9,.,13,.,.,19,.,.,.,5,49, 9.80
1081, 14/07/14,.,3,.,.,9,11,.,.,17,.,.,.,25,5,65, 13.00
1082, 16/07/14,1,.,5,.,.,.,.,.,.,.,.,.,25,3,31, 10.33
1083, 18/07/14,.,.,5,7,9,.,.,15,.,19,.,.,25,6,80, 13.33
1084, 21/07/14,.,.,.,.,.,11,.,15,.,19,.,23,.,4,68, 17.00
1085, 23/07/14,1,.,5,.,.,11,13,15,17,.,.,.,.,6,62, 10.33
1086, 25/07/14,1,3,.,.,9,11,.,.,.,.,.,.,25,5,49, 9.80
1087, 28/07/14,1,.,5,7,.,11,.,15,.,.,.,.,25,6,64, 10.67
1088, 30/07/14,.,.,.,.,.,11,.,15,17,.,21,.,25,5,89, 17.80
1089, 01/08/14,1,.,5,7,9,11,.,.,17,.,.,.,25,7,75, 10.71
1090, 04/08/14,1,.,.,7,.,.,.,.,.,19,.,23,25,5,75, 15.00
1091, 06/08/14,1,3,.,.,.,11,.,15,17,19,21,.,.,7,87, 12.43
1092, 08/08/14,1,3,.,7,.,.,.,.,17,.,21,23,.,6,72, 12.00
1093, 11/08/14,.,3,.,7,.,.,.,15,17,19,.,.,.,5,61, 12.20
1094, 13/08/14,.,.,.,7,.,11,13,15,17,.,21,23,.,7,107, 15.29
1095, 15/08/14,1,.,.,.,.,11,13,.,.,19,.,.,.,4,44, 11.00
1096, 18/08/14,.,3,5,.,9,11,.,.,17,19,.,.,.,6,64, 10.67
1097, 20/08/14,1,3,.,7,.,11,13,.,17,.,21,.,.,7,73, 10.43
1098, 22/08/14,1,.,.,.,9,.,13,.,17,19,21,.,.,6,80, 13.33
1099, 25/08/14,1,.,5,.,9,.,.,15,17,19,.,.,.,6,66, 11.00
1100, 27/08/14,1,3,.,.,.,.,13,.,17,.,21,.,25,6,80, 13.33
1101, 29/08/14,.,.,5,7,.,.,.,.,.,.,21,.,.,3,33, 11.00
1102, 07/09/14,1,.,.,7,9,11,13,.,17,.,.,.,25,7,83, 11.86
1103, 08/09/14,1,3,.,.,.,.,13,15,17,19,.,23,.,7,91, 13.00
1104, 10/09/14,1,3,.,7,.,.,.,.,17,.,.,.,25,5,53, 10.60
1105, 12/09/14,.,3,5,.,.,.,.,.,.,19,21,.,.,4,48, 12.00
1106, 15/09/14,1,.,5,7,.,.,.,.,17,.,.,.,25,5,55, 11.00
1107, 17/09/14,.,3,5,7,.,.,13,15,17,.,.,23,25,8,108, 13.50
1108, 19/09/14,.,3,.,.,.,11,.,15,.,19,.,23,.,5,71, 14.20
1109, 22/09/14,.,3,.,.,.,.,13,15,.,.,.,23,.,4,54, 13.50
1110, 24/09/14,.,.,5,7,.,11,13,.,.,.,21,23,.,6,80, 13.33
1111, 26/09/14,1,.,5,7,.,.,.,.,17,19,21,.,.,6,70, 11.67
1112, 29/09/14,.,.,5,.,9,11,.,.,.,19,21,23,25,7,113, 16.14
1113, 01/10/14,.,.,5,.,.,11,.,.,.,.,21,23,.,4,60, 15.00
1114, 03/10/14,.,.,.,7,9,.,13,.,17,.,21,23,25,7,115, 16.43
1115, 06/10/14,1,.,5,.,.,.,13,15,.,19,21,.,.,6,74, 12.33
1116, 08/10/14,.,.,.,7,.,11,13,.,.,19,.,23,.,5,73, 14.60
1117, 10/10/14,.,.,.,.,9,.,.,.,17,.,.,.,25,3,51, 17.00
1118, 13/10/14,.,3,.,7,9,.,.,.,17,19,.,.,.,5,55, 11.00
1119, 15/10/14,.,.,.,.,9,11,13,.,.,19,21,.,25,6,98, 16.33
1120, 17/10/14,1,3,.,7,.,11,.,15,.,.,21,23,25,8,106, 13.25
1121, 20/10/14,.,3,.,7,.,.,13,15,.,19,21,.,.,6,78, 13.00
1122, 22/10/14,1,.,5,.,9,.,.,15,17,.,.,.,.,5,47, 9.40
1123, 24/10/14,1,3,5,.,9,.,.,.,.,.,21,.,25,6,64, 10.67
1124, 27/10/14,.,.,.,7,9,11,.,.,17,.,.,23,.,5,67, 13.40
1125, 29/10/14,.,.,5,7,.,.,.,.,.,19,.,23,.,4,54, 13.50
1126, 31/10/14,1,.,.,.,9,11,.,15,.,.,21,.,.,5,57, 11.40
1127, 03/11/14,.,.,5,7,.,.,.,.,.,19,21,.,25,5,77, 15.40
1128, 05/11/14,.,.,5,.,9,.,13,15,.,19,21,23,.,7,105, 15.00
1129, 07/11/14,1,.,.,.,9,11,.,15,.,.,.,.,25,5,61, 12.20
1130, 10/11/14,.,3,.,7,9,.,.,.,.,19,21,23,.,6,82, 13.67
1131, 12/11/14,1,.,5,7,9,11,13,.,.,.,.,23,.,7,69, 9.86
1132, 14/11/14,.,3,5,.,.,.,.,15,.,19,.,.,25,5,67, 13.40
1133, 17/11/14,1,3,.,.,.,11,.,15,17,19,21,23,.,8,110, 13.75
1134, 19/11/14,.,3,5,7,9,.,.,.,.,19,21,.,.,6,64, 10.67
1135, 21/11/14,1,.,.,7,.,11,13,.,.,.,21,.,.,5,53, 10.60
1136, 24/11/14,.,3,.,.,.,.,13,.,.,.,.,23,25,4,64, 16.00
1137, 26/11/14,1,3,.,.,.,.,13,.,17,.,.,.,.,4,34, 8.50
1138, 28/11/14,.,.,.,.,9,.,.,.,17,19,.,23,25,5,93, 18.60
1139, 01/12/14,.,.,5,7,9,.,.,.,.,.,.,23,.,4,44, 11.00
1140, 03/12/14,1,.,.,.,9,11,13,.,17,.,.,.,.,5,51, 10.20
1141, 05/12/14,1,3,.,7,.,.,.,.,.,19,21,.,.,5,51, 10.20
1142, 08/12/14,1,3,5,.,.,11,.,.,17,.,21,.,25,7,83, 11.86
1143, 10/12/14,.,.,5,7,9,.,.,15,.,19,21,.,.,6,76, 12.67
1144, 12/12/14,1,.,5,.,9,11,.,15,.,.,21,.,.,6,62, 10.33
1145, 15/12/14,1,.,.,7,.,.,.,.,.,19,21,.,25,5,73, 14.60
1146, 17/12/14,1,.,.,.,9,.,.,.,.,.,.,23,.,3,33, 11.00
1147, 19/12/14,.,3,5,.,.,.,13,.,17,.,21,23,.,6,82, 13.67
1148, 22/12/14,.,.,.,7,.,11,.,15,.,.,21,23,25,6,102, 17.00
1149, 24/12/14,.,.,5,.,9,11,13,.,.,.,.,.,25,5,63, 12.60
1150, 26/12/14,1,3,.,.,.,.,.,.,.,19,21,.,25,5,69, 13.80
1151, 29/12/14,.,.,5,.,.,.,13,.,17,19,.,23,.,5,77, 15.40
1152, 31/12/14,1,.,.,.,.,11,13,15,17,.,.,23,.,6,80, 13.33
1153, 02/01/15,.,.,.,7,.,11,.,.,17,.,21,23,.,5,79, 15.80
1154, 05/01/15,.,.,.,7,9,.,.,.,.,.,.,.,.,2,16, 8.00
1155, 07/01/15,.,.,5,7,.,11,.,.,17,.,21,23,.,6,84, 14.00
1156, 09/01/15,.,.,5,.,9,.,.,.,.,19,.,23,.,4,56, 14.00
1157, 12/01/15,1,3,.,.,9,.,.,.,17,19,.,23,25,7,97, 13.86
1158, 14/01/15,1,.,.,.,9,11,.,.,.,.,21,23,.,5,65, 13.00
1159, 16/01/15,.,.,5,7,.,11,13,.,.,19,21,.,.,6,76, 12.67
1160, 19/01/15,1,3,.,.,9,.,13,.,.,19,.,23,.,6,68, 11.33
1161, 21/01/15,.,3,.,7,9,.,13,.,.,.,21,23,.,6,76, 12.67
1162, 23/01/15,.,.,5,.,.,.,.,.,17,.,.,.,.,2,22, 11.00
1163, 26/01/15,1,3,5,.,.,.,.,15,.,.,.,.,25,5,49, 9.80
1164, 28/01/15,1,.,.,7,9,.,.,.,.,19,.,.,.,4,36, 9.00
1165, 30/01/15,.,.,.,7,.,11,13,.,.,.,.,23,.,4,54, 13.50
1166, 02/02/15,1,3,.,7,.,11,13,.,.,.,.,23,25,7,83, 11.86
1167, 04/02/15,.,3,.,.,.,.,13,.,17,19,.,.,25,5,77, 15.40
1168, 06/02/15,.,.,.,.,.,.,.,15,17,.,21,.,.,3,53, 17.67
1169, 09/02/15,1,.,5,.,.,11,13,.,.,19,.,23,.,6,72, 12.00
1170, 11/02/15,.,3,5,.,9,11,.,.,17,.,.,23,.,6,68, 11.33
1171, 13/02/15,.,3,5,.,9,.,.,.,.,19,.,.,25,5,61, 12.20
1172, 18/02/15,1,3,5,7,.,.,.,15,17,.,21,.,.,7,69, 9.86
1173, 20/02/15,.,3,.,.,.,.,13,15,17,.,.,23,25,6,96, 16.00
1174, 23/02/15,.,.,.,7,.,.,.,.,.,.,21,.,25,3,53, 17.67
1175, 25/02/15,.,.,5,7,9,11,.,.,17,.,.,.,.,5,49, 9.80
1176, 27/02/15,1,.,.,.,9,.,.,.,17,.,21,.,.,4,48, 12.00
1177, 02/03/15,1,.,.,7,.,.,13,15,.,19,21,.,.,6,76, 12.67
1178, 04/03/15,.,3,5,.,.,.,13,15,.,.,.,.,25,5,61, 12.20
1179, 06/03/15,.,.,.,.,.,11,.,.,17,.,.,23,.,3,51, 17.00
1180, 09/03/15,.,3,5,.,.,.,.,.,17,.,21,.,25,5,71, 14.20
1181, 11/03/15,1,.,.,.,.,.,.,15,17,19,.,.,25,5,77, 15.40
1182, 13/03/15,1,.,5,.,9,11,.,15,17,.,.,23,.,7,81, 11.57
1183, 16/03/15,.,.,5,7,.,.,.,.,17,.,21,23,.,5,73, 14.60
1184, 18/03/15,1,3,5,.,9,.,13,15,.,.,.,23,.,7,69, 9.86
1185, 20/03/15,1,.,.,.,.,11,.,15,17,.,.,.,.,4,44, 11.00
1186, 23/03/15,.,3,.,7,.,.,13,.,17,19,21,.,25,7,105, 15.00
1187, 25/03/15,.,3,5,.,9,.,13,15,17,.,.,.,.,6,62, 10.33
1188, 27/03/15,.,3,.,7,9,11,.,15,17,19,21,.,25,9,127, 14.11
1189, 30/03/15,1,.,.,7,.,11,.,.,.,.,.,23,.,4,42, 10.50
1190, 01/04/15,1,.,5,7,.,.,13,.,.,19,.,.,.,5,45, 9.00
1191, 04/04/15,.,.,.,.,9,11,.,15,.,19,21,23,.,6,98, 16.33
1192, 06/04/15,.,.,.,7,.,.,.,.,17,.,.,23,25,4,72, 18.00
1193, 08/04/15,.,3,5,.,.,11,.,.,17,.,21,.,.,5,57, 11.40
1194, 10/04/15,1,3,5,7,.,11,13,.,.,.,21,.,.,7,61, 8.71
1195, 13/04/15,.,3,.,7,.,.,13,.,.,.,21,23,.,5,67, 13.40
1196, 15/04/15,.,3,5,.,.,.,13,15,.,.,21,.,25,6,82, 13.67
1197, 17/04/15,.,3,.,.,9,.,.,15,.,19,21,23,.,6,90, 15.00
1198, 20/04/15,.,.,5,.,.,.,13,.,.,19,.,.,.,3,37, 12.33
1199, 22/04/15,.,.,.,7,9,11,13,.,17,.,.,23,.,6,80, 13.33
1200, 24/04/15,1,.,.,.,9,.,13,.,17,19,21,23,.,7,103, 14.71
1201, 27/04/15,1,3,.,7,.,.,13,15,17,.,.,.,.,6,56, 9.33
1202, 29/04/15,1,.,5,7,9,11,.,15,.,.,21,.,.,7,69, 9.86
1203, 02/05/15,.,.,.,7,9,.,.,.,.,19,21,.,.,4,56, 14.00
1204, 04/05/15,.,3,.,.,.,11,.,.,17,.,.,.,25,4,56, 14.00
1205, 06/05/15,.,.,5,7,.,.,13,15,.,19,.,23,.,6,82, 13.67
1206, 08/05/15,.,.,.,.,9,.,.,.,17,19,.,.,.,3,45, 15.00
1207, 11/05/15,.,.,5,.,.,.,.,.,17,.,.,23,25,4,70, 17.50
1208, 13/05/15,.,.,.,7,9,.,13,.,17,.,21,23,.,6,90, 15.00
1209, 15/05/15,1,.,.,.,.,.,13,.,17,.,21,23,25,6,100, 16.67
1210, 18/05/15,.,3,5,7,9,.,.,.,17,.,.,23,.,6,64, 10.67
1211, 20/05/15,.,.,.,.,9,.,.,.,.,19,21,.,25,4,74, 18.50
1212, 22/05/15,.,.,.,.,.,11,13,.,.,19,21,23,25,6,112, 18.67
1213, 25/05/15,1,.,.,.,.,11,13,15,.,19,21,.,.,6,80, 13.33
1214, 27/05/15,.,.,.,.,.,11,.,15,17,.,.,.,25,4,68, 17.00
1215, 29/05/15,1,.,5,.,.,.,.,.,.,19,.,23,25,5,73, 14.60
1216, 01/06/15,.,.,5,.,9,11,13,.,.,19,.,.,25,6,82, 13.67
1217, 03/06/15,.,.,5,.,.,.,.,15,.,.,21,23,.,4,64, 16.00
1218, 05/06/15,.,.,.,.,.,.,.,15,17,19,.,.,25,4,76, 19.00
1219, 08/06/15,1,.,.,7,.,11,13,15,17,.,21,.,.,7,85, 12.14
1220, 10/06/15,1,.,.,.,.,11,.,15,.,.,21,.,.,4,48, 12.00
1221, 12/06/15,1,.,5,7,.,11,13,.,17,.,.,.,25,7,79, 11.29
1222, 15/06/15,.,.,.,7,.,.,.,.,.,19,21,23,25,5,95, 19.00
1223, 17/06/15,1,3,5,.,.,11,.,15,.,19,.,.,25,7,79, 11.29
1224, 19/06/15,.,3,.,7,.,.,13,.,.,.,21,23,25,6,92, 15.33
1225, 22/06/15,1,.,.,.,9,.,.,.,.,19,.,.,.,3,29, 9.67
1226, 24/06/15,.,.,.,.,9,.,13,.,.,.,.,.,25,3,47, 15.67
1227, 26/06/15,.,3,5,.,.,.,.,15,.,.,.,23,.,4,46, 11.50
1228, 29/06/15,.,.,5,.,.,11,.,15,.,19,21,.,25,6,96, 16.00
1229, 01/07/15,.,.,.,.,9,11,.,15,.,.,21,23,.,5,79, 15.80
1230, 03/07/15,.,.,.,.,9,.,.,15,.,.,.,23,25,4,72, 18.00
1231, 06/07/15,.,.,.,.,9,11,.,.,17,19,.,23,.,5,79, 15.80
1232, 08/07/15,1,.,.,7,.,11,.,.,17,.,.,.,.,4,36, 9.00
1233, 10/07/15,.,3,.,7,.,11,.,.,.,.,21,.,.,4,42, 10.50
1234, 13/07/15,.,3,.,7,.,11,13,15,.,.,.,23,.,6,72, 12.00
1235, 15/07/15,.,.,5,7,.,.,.,.,.,19,21,23,25,6,100, 16.67
1236, 17/07/15,.,.,.,.,.,.,.,15,.,.,21,.,.,2,36, 18.00
1237, 20/07/15,1,.,.,.,.,11,.,15,17,19,.,23,.,6,86, 14.33
1238, 22/07/15,1,.,.,.,.,.,.,.,.,19,.,23,.,3,43, 14.33
1239, 24/07/15,1,3,.,7,.,.,.,.,17,19,21,23,25,8,116, 14.50
1240, 27/07/15,.,.,.,7,.,11,.,15,17,.,21,23,25,7,119, 17.00
1241, 29/07/15,.,3,.,7,.,.,.,.,.,19,21,23,.,5,73, 14.60
1242, 31/07/15,.,3,.,.,9,.,13,.,17,.,.,.,.,4,42, 10.50
1243, 03/08/15,.,3,.,7,9,11,.,.,.,19,21,23,.,7,93, 13.29
1244, 05/08/15,.,.,.,.,.,.,.,15,.,.,.,.,.,1,15, 15.00
1245, 07/08/15,1,.,.,7,.,.,13,.,.,.,.,23,.,4,44, 11.00
1246, 10/08/15,.,3,5,.,.,11,.,15,.,.,21,23,.,6,78, 13.00
1247, 12/08/15,1,.,5,.,.,.,13,.,.,.,21,.,.,4,40, 10.00
1248, 14/08/15,.,.,.,7,9,.,.,.,.,.,21,23,.,4,60, 15.00
1249, 17/08/15,1,.,.,7,.,11,.,.,17,.,21,23,.,6,80, 13.33
1250, 19/08/15,1,.,.,.,.,11,13,.,.,.,21,23,.,5,69, 13.80
1251, 21/08/15,1,3,5,.,.,11,13,.,.,.,.,.,.,5,33, 6.60
1252, 24/08/15,.,.,.,7,.,.,13,.,17,19,.,.,25,5,81, 16.20
1253, 26/08/15,.,.,.,.,9,.,13,.,17,19,21,.,.,5,79, 15.80
1254, 28/08/15,1,.,5,7,.,.,13,.,.,19,.,.,25,6,70, 11.67
1255, 08/09/15,.,3,5,.,.,11,.,15,17,19,.,.,.,6,70, 11.67
1256, 09/09/15,.,3,5,7,9,.,.,.,17,.,21,.,25,7,87, 12.43
1257, 11/09/15,.,3,.,7,9,.,.,15,17,.,21,23,.,7,95, 13.57
1258, 14/09/15,1,.,.,7,.,11,.,15,17,19,.,.,.,6,70, 11.67
